Parent	Type	Child	Weight	Probability	Score
G1	+	G1	0.063910	0.834167	0.185537
G2	+	G1	0.088343	0.979274	0.301083
G3	-	G1	-0.017660	0.322355	-0.019813
G4	-	G1	-0.034806	0.416189	-0.050414
G5	+	G1	0.064460	0.640504	0.143688
G6	+	G1	0.025636	0.279749	0.024959
G7	+	G1	0.007167	0.494869	0.012344
G8	+	G1	0.058395	0.599375	0.121811
G9	-	G1	-0.003461	0.486407	-0.005860
G10	-	G1	-0.016821	0.202500	-0.011854
G11	-	G1	-0.038548	0.295930	-0.039700
G12	-	G1	-0.017280	0.242118	-0.014561
G13	+	G1	0.083078	0.968530	0.280034
G14	+	G1	0.090151	0.962697	0.302045
G15	+	G1	0.087398	0.675200	0.205372
G16	+	G1	0.058277	0.504684	0.102360
G17	+	G1	0.064408	0.808862	0.181312
G18	+	G1	0.042417	0.512302	0.075627
G19	-	G1	-0.003432	0.192837	-0.002303
G20	+	G1	0.133274	0.999969	0.463811
G21	-	G1	-0.043631	0.496067	-0.075326
G22	-	G1	-0.006795	0.259344	-0.006133
G23	-	G1	-0.157977	0.950819	-0.522759
G24	-	G1	-0.070665	0.877852	-0.215892
G25	+	G1	0.030401	0.290817	0.030769
G26	+	G1	0.099733	0.995993	0.345705
G27	+	G1	0.117896	0.999366	0.410045
G28	-	G1	-0.025441	0.333895	-0.029564
G29	+	G1	0.107525	0.997716	0.373357
G30	+	G1	0.048368	0.412682	0.069467
G31	+	G1	0.013237	0.216253	0.009962
G32	+	G1	0.028039	0.337352	0.032920
G33	-	G1	-0.048964	0.628074	-0.107028
G34	+	G1	0.031728	0.389363	0.042994
G35	-	G1	-0.058467	0.677906	-0.137941
G36	-	G1	-0.027749	0.341555	-0.032985
G37	+	G1	0.097649	0.810070	0.275296
G38	+	G1	0.087447	0.980399	0.298371
G39	-	G1	-0.064377	0.840034	-0.188208
G40	-	G1	-0.007234	0.193025	-0.004860
G41	+	G1	0.038869	0.491899	0.066540
G42	+	G1	0.024592	0.480289	0.041106
G43	+	G1	0.039244	0.469337	0.064101
G44	-	G1	-0.031201	0.364129	-0.039540
G45	+	G1	0.018456	0.253018	0.016251
G46	-	G1	-0.037790	0.466729	-0.061383
G47	+	G1	0.165327	0.999999	0.575377
G48	-	G1	-0.047329	0.433797	-0.071453
G49	-	G1	-0.024289	0.252037	-0.021305
G50	+	G1	0.007219	0.191575	0.004813
G51	-	G1	-0.041397	0.516837	-0.074461
G52	+	G1	0.065115	0.864831	0.195985
G53	+	G1	0.119202	0.999486	0.414638
G54	-	G1	-0.002700	0.144417	-0.001357
G55	+	G1	0.160804	0.999998	0.559634
G56	-	G1	-0.003790	0.241358	-0.003183
G57	+	G1	0.018144	0.323071	0.020401
G58	+	G1	0.074062	0.662635	0.170797
G59	+	G1	0.008757	0.173899	0.005300
G60	-	G1	-0.007071	0.176017	-0.004331
G61	-	G1	-0.073979	0.786370	-0.202463
G62	+	G1	0.133330	0.997725	0.462963
G63	+	G1	0.051352	0.541960	0.096858
G64	+	G1	0.013788	0.340778	0.016353
G65	-	G1	-0.082518	0.867069	-0.249007
G66	-	G1	-0.044483	0.598251	-0.092617
G67	+	G1	0.203617	0.998314	0.707443
G68	+	G1	0.017630	0.374304	0.022967
G69	+	G1	0.010257	0.269048	0.009604
G70	-	G1	-0.025529	0.250424	-0.022250
G71	-	G1	-0.005911	0.213379	-0.004390
G72	-	G1	-0.156570	0.997334	-0.543448
G73	+	G1	0.052118	0.689064	0.124985
G74	-	G1	-0.040623	0.477074	-0.067447
G75	+	G1	0.035989	0.505853	0.063359
G76	-	G1	-0.058638	0.654688	-0.133605
G77	-	G1	-0.008162	0.151906	-0.004315
G78	-	G1	-0.120924	0.998906	-0.420385
G79	+	G1	0.044923	0.543354	0.084950
G80	+	G1	0.066460	0.858460	0.198559
G81	-	G1	-0.036173	0.391783	-0.049322
G82	-	G1	-0.060278	0.559359	-0.117344
G83	+	G1	0.061902	0.739591	0.159334
G84	+	G1	0.057755	0.503057	0.101115
G85	-	G1	-0.012967	0.221924	-0.010015
G86	+	G1	0.009697	0.234813	0.007924
G87	+	G1	0.071775	0.896147	0.223851
G88	+	G1	0.117625	0.999648	0.409218
G89	-	G1	-0.026692	0.366134	-0.034012
G90	-	G1	-0.006152	0.484852	-0.010381
G91	+	G1	0.002842	0.454509	0.004496
G92	-	G1	-0.010372	0.459366	-0.016582
G93	+	G1	0.000838	0.259388	0.000756
G94	+	G1	0.085438	0.746609	0.222000
G95	+	G1	0.027780	0.232479	0.022476
G96	-	G1	-0.087962	0.938268	-0.287232
G97	-	G1	-0.001994	0.239904	-0.001665
G98	-	G1	-0.033027	0.323155	-0.037144
G99	+	G1	0.017907	0.267730	0.016685
G100	-	G1	-0.009610	0.495249	-0.016564
G1	+	G2	0.009278	0.217766	0.007032
G2	+	G2	0.070238	0.986054	0.241037
G3	-	G2	-0.015608	0.339508	-0.018442
G4	+	G2	0.001625	0.226174	0.001279
G5	+	G2	0.005244	0.185675	0.003389
G6	+	G2	0.031615	0.394589	0.043415
G7	+	G2	0.008103	0.496263	0.013996
G8	+	G2	0.061993	0.810074	0.174775
G9	+	G2	0.013509	0.493801	0.023215
G10	+	G2	0.005027	0.179626	0.003143
G11	-	G2	-0.007297	0.143990	-0.003657
G12	+	G2	0.029385	0.334027	0.034161
G13	+	G2	0.078763	0.996548	0.273168
