Gene1	Gene2	EdgeWeight
G68	G33	3.71382175956145
G93	G33	3.67161512356921
G18	G33	3.65951735275768
G66	G33	3.63013292827533
G15	G33	3.61874756236281
G10	G33	3.60293402552617
G32	G33	3.5920703916212
G35	G33	3.59032171879172
G11	G33	3.57620071660859
G3	G33	3.53327847481033
G96	G33	3.49506250767192
G42	G33	3.49001076646526
G22	G33	3.43304450695266
G50	G33	3.42697443799463
G77	G33	3.42599319966229
G58	G33	3.41899544451317
G71	G33	3.40008722548419
G61	G33	3.38511672833567
G83	G33	3.38060424582003
G60	G33	3.3767887683482
G21	G33	3.37038601878416
G27	G33	3.33050370898221
G36	G33	3.25501060239005
G49	G33	3.25001746245461
G69	G33	3.24722549963848
G23	G33	3.24317119281227
G67	G33	3.18861198504536
G57	G33	3.18824251258693
G54	G33	3.11834558938332
G6	G33	3.11257149781137
G39	G33	3.10012980480745
G19	G33	3.07664798003945
G89	G33	3.06466509597893
G13	G33	3.06131927805422
G38	G33	3.05243352363374
G16	G33	3.03444593753353
G53	G33	3.00126041040122
G30	G33	2.93947521191375
G65	G33	2.89220182530432
G62	G33	2.86331326077551
G82	G33	2.86259463194409
G75	G33	2.85503770212395
G59	G33	2.81208448097841
G14	G33	2.80567038783115
G68	G95	2.73663701251308
G93	G95	2.70772220551771
G18	G95	2.69574353819121
G66	G95	2.67672289806354
G15	G95	2.66597585784137
G55	G33	2.66577472185261
G10	G95	2.65557862502063
G32	G95	2.64709247405469
G35	G95	2.64488603429787
G11	G95	2.63576778892636
G3	G95	2.60335940392581
G96	G95	2.57599577835344
G42	G95	2.57227285500057
G20	G33	2.54335039492595
G22	G95	2.52970982359411
G50	G95	2.52892584068458
G73	G33	2.52759918543385
G77	G95	2.52743531241718
G58	G95	2.51935025919548
G71	G95	2.50570870976964
G61	G95	2.49509534262252
G83	G95	2.49058028949808
G60	G95	2.48917022105048
G34	G33	2.48894129506229
G21	G95	2.48524320183313
G17	G33	2.4687507787215
G95	G33	2.46559971765769
G74	G33	2.46133851354215
G27	G95	2.45625745510882
G70	G33	2.42634371707808
G68	G51	2.40710767997898
G18	G51	2.40382794710139
G36	G95	2.39696669124738
G23	G95	2.39422347265513
G49	G95	2.39382250227211
G69	G95	2.39129475594576
G15	G51	2.37729465992347
G3	G51	2.35767160410174
G67	G95	2.35140456495346
G35	G51	2.35026703818137
G57	G95	2.34776688635589
G32	G51	2.32439480690928
G58	G51	2.3208574693145
G22	G51	2.31456684639301
G36	G51	2.30899153624492
G10	G51	2.30810034927209
G54	G95	2.30558218079368
G71	G51	2.30478590349851
G83	G51	2.30368554467625
G93	G51	2.30069868873623
G66	G51	2.29672269890631
G6	G95	2.29353324499623
G96	G51	2.29254857159931
G42	G51	2.28046603319607
G39	G95	2.27545597420325
G36	G39	2.27445112806874
G18	G39	2.27426341931585
G11	G51	2.27329305889712
G19	G95	2.27244484281918
G79	G33	2.2675400435824
G68	G39	2.26092136019639
G89	G95	2.25863123856598
G13	G95	2.25835794058618
G3	G39	2.25057166161533
G15	G39	2.24950522882574
G38	G95	2.24946922986574
G69	G51	2.24557547940493
G16	G95	2.23745221199122
G58	G39	2.23614723171458
G61	G51	2.23607381924158
G83	G39	2.22376985931268
G22	G39	2.22196422755059
G35	G39	2.21938641737967
G71	G39	2.21921527399905
G53	G95	2.21552512124169
G33	G33	2.20872634896512
G60	G51	2.20381830242695
G77	G51	2.18634653651998
G69	G39	2.18357216410108
G32	G39	2.18131020304456
G30	G95	2.17356775403762
G57	G51	2.17086750089214
G96	G39	2.16836681848334
G27	G51	2.16659139240751
G92	G33	2.16097247230528
G39	G51	2.16068261858073
G10	G39	2.15386159737121
G42	G39	2.15228961951922
G50	G51	2.1496510622031
G65	G95	2.13579840353983
G68	G92	2.13410761538324
G66	G39	2.1284862466227
G61	G39	2.12335226437295
G93	G92	2.12318932448528
G93	G39	2.12027237220864
G49	G51	2.11882397381223
G11	G39	2.11171464450951
G67	G51	2.11033357219233
G82	G95	2.11032534217482
G62	G95	2.1061449944173
G39	G39	2.1036235466653
G75	G95	2.1032880041542
G18	G92	2.0975174271125
G66	G92	2.09548076486609
G57	G39	2.0937892426299
G60	G39	2.07880912548001
G10	G92	2.07497047661867
G15	G92	2.07409958233712
G59	G95	2.073530653103
G14	G95	2.06974673452945
G6	G51	2.06579794551658
G32	G92	2.06478226784074
G11	G92	2.06257672238759
G35	G92	2.05922899106191
G13	G51	2.05244408533282
G27	G39	2.04090740729703
G77	G39	2.03748506533588
G23	G51	2.03019499030301
G21	G51	2.02414991756732
G3	G92	2.01889727781664
G89	G51	2.00786944372727
G67	G39	2.0069910385557
G96	G92	2.00375364799473
G42	G92	2.00234876131189
G16	G51	2.00219121456994
G49	G39	1.9959269474236
G53	G51	1.98499859973057
G50	G39	1.98358172532158
G50	G92	1.98127690063157
G8	G33	1.97449540296928
G77	G92	1.97440473798042
G13	G39	1.96641524544159
G6	G39	1.96625289417942
G21	G92	1.96391716016353
G55	G95	1.96339231596675
G22	G92	1.95757823556618
G38	G51	1.95571693695788
G58	G92	1.94689297275174
G51	G33	1.94483224303449
G61	G92	1.93806283172279
G60	G92	1.93782931473328
G71	G92	1.93666352359284
G19	G51	1.93027711994845
G62	G51	1.92785030202946
G83	G92	1.92353901893698
G14	G51	1.91878454177733
G68	G34	1.91831781809365
G93	G34	1.91736578699602
G27	G92	1.91241290683817
G16	G39	1.90071228729229
G89	G39	1.89773272631951
G66	G34	1.88999822282058
G53	G39	1.88890079112842
G18	G34	1.88190686328213
G65	G51	1.87810703500695
G23	G92	1.87568291320557
