G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.1590317	0.0620552	0.1088833	0.4765194	0.0000000	0.7819633	0.0083932	0.1529315	0.0397126	0.3848786	0.7280384	0.6992792	0.7238450	0.5828520	0.7252485	0.0347605	0.3320582	0.6314290	0.3864425	0.3724372	0.0102056	0.0330338	0.0914625	0.1325755	0.3079910	0.6338364	0.4909725	0.3772479	0.1784033	0.4169922	0.1295838	0.0299708	0.2003821	0.1739749	0.6728371	0.7022091	0.7186664	0.6646535	0.4342159	0.6424372	0.0678006	0.6809892	0.7647452	0.4353206	0.6793712	0.7277977	0.5756945	0.6280358	0.5170678	0.1505372	0.6454813	0.6760850	0.4979606	0.2540336	0.4603042	0.2387478	0.2300912	0.0073992	0.0926029	0.2415341	0.0287435	0.2581903	0.6471592	0.5215197	0.5729549	0.3272865	0.2952822	0.5193580	0.4777217	0.0185824	0.1840030	0.0150227	0.0432183	0.1480720	0.3817846	0.5920565	0.0111368	0.1144428	0.1714175	0.0281176	0.3924213	0.0970907	0.6999173	0.6690343	0.0000000	0.1609238	0.7838441	0.4066249	0.0309858	0.8037342	0.6571535	0.5221152	0.7348352	0.6645569	0.5836948	0.8620901	0.2028418	0.6161736	0.7146595	0.6885965
0.4540554	0.3002531	0.7495545	0.6490992	0.6808792	0.0307996	0.6293875	0.6830663	0.1047522	0.6653816	0.0063312	0.4000853	0.0493144	0.0141036	0.0145131	0.0288246	0.2946805	0.0698215	0.0850639	0.0008685	0.0665985	0.5135469	0.6296830	0.6092820	0.4443133	0.7101577	0.4903769	0.3065749	0.6161089	0.6397399	0.2501680	0.0459326	0.3013241	0.1603032	0.6689817	0.6246811	0.0000000	0.0982995	0.0387964	0.7539627	0.0884865	0.6629813	0.7179722	0.6861492	0.6142417	0.0000000	0.0044378	0.0247853	0.1006757	0.3223214	0.6178083	0.0734078	0.0434191	0.4290885	0.1633886	0.6945198	0.7215046	0.5096434	0.0508840	0.1407505	0.0027527	0.4860593	0.4892493	0.4918682	0.4849891	0.3444688	0.2838323	0.2966277	0.0823851	0.6844836	0.6606086	0.7096060	0.6687651	0.7100790	0.6276455	0.0250565	0.6182617	0.0977739	0.2056062	0.0221683	0.4851300	0.1022304	0.6374178	0.1486154	0.6180066	0.1825486	0.1366346	0.1044742	0.6713679	0.6758551	0.7032788	0.5243202	0.7855812	0.5536001	0.5272596	0.6811479	0.2735773	0.6294511	0.5545118	0.7603310
0.4377698	0.1446604	0.2365047	0.6978454	0.0000000	0.7034510	0.0144532	0.3970652	0.0360869	0.7385777	0.2744088	0.6508278	0.6876313	0.4839036	0.6036889	0.0356047	0.3281396	0.5144230	0.3402696	0.3509211	0.0132577	0.0367529	0.7963061	0.6434522	0.4346790	0.7487727	0.5594066	0.2708582	0.5548785	0.4417107	0.3727559	0.0258096	0.1209722	0.1222706	0.6651865	0.6611421	0.0009665	0.1230998	0.0552950	0.6524176	0.0408271	0.6793908	0.7672115	0.7020525	0.5753755	0.0000000	0.0079747	0.0324365	0.1097982	0.3173661	0.6455021	0.0483304	0.0428592	0.3771577	0.1811827	0.6995309	0.7639292	0.4665296	0.0310399	0.1651083	0.0018003	0.5976645	0.6673645	0.5348382	0.5088088	0.4566627	0.3838229	0.7123018	0.0397304	0.6470961	0.6760858	0.8235818	0.7845781	0.7236825	0.5776793	0.0147377	0.5526553	0.1392679	0.2138316	0.0168413	0.5149515	0.1028781	0.8102368	0.2531149	0.5633727	0.1970202	0.1738214	0.0500867	0.6898219	0.8103307	0.5976736	0.5070210	0.6684999	0.4052736	0.5513424	0.7645346	0.2829454	0.6159124	0.6079039	0.7155409
0.3792861	0.3930106	0.5672729	0.6254418	0.6793493	0.0636012	0.6883621	0.5752469	0.5423902	0.6824315	0.2242930	0.6918220	0.7282662	0.0235249	0.0091436	0.0369244	0.0251846	0.0743325	0.0622350	0.0081204	0.0550022	0.5219493	0.6059458	0.7672702	0.6206530	0.6239697	0.5460675	0.3692272	0.6390114	0.5079238	0.2746703	0.0389726	0.2067350	0.1270361	0.5623866	0.6539550	0.0042707	0.7024513	0.5995916	0.7021893	0.0579422	0.6982996	0.7701060	0.5210918	0.6210083	0.0000000	0.0263092	0.0305631	0.0910430	0.2683406	0.6509567	0.0614629	0.0198323	0.4269615	0.1477170	0.6783553	0.7865912	0.2827672	0.0345673	0.1328354	0.0011825	0.6240023	0.7481486	0.6718107	0.5378955	0.3292781	0.2752812	0.7157892	0.0551222	0.7393295	0.7287876	0.7268226	0.6089293	0.7539015	0.6297375	0.0338493	0.5324446	0.1053930	0.1700597	0.0453960	0.4991959	0.0607550	0.7120181	0.6150072	0.0000000	0.1262365	0.6532439	0.3826967	0.6990467	0.6807411	0.7265497	0.5003754	0.6749795	0.5112480	0.4856446	0.6676215	0.3688868	0.6919660	0.5563024	0.5591942
0.3667536	0.3219775	0.5831881	0.5619751	0.7240629	0.0617172	0.6927699	0.5349599	0.0071371	0.4751551	0.0220214	0.3415245	0.0264207	0.0204202	0.0139056	0.1243338	0.3542120	0.5549072	0.1740836	0.2303339	0.0276096	0.2172395	0.7528853	0.7321371	0.3362282	0.7498846	0.4775180	0.3372618	0.7108788	0.4870756	0.2144749	0.0325075	0.2127674	0.1519586	0.7330258	0.6920066	0.0000000	0.1084248	0.0514777	0.7079986	0.0638266	0.6483085	0.5698114	0.5352234	0.7690241	0.6601862	0.4155320	0.4968921	0.4188806	0.2196218	0.7664999	0.7345504	0.4056568	0.2255088	0.5037278	0.4703160	0.3168607	0.2772417	0.5584201	0.5732857	0.6318373	0.5132996	0.0000000	0.5288898	0.4588097	0.4241713	0.2206265	0.3084757	0.1170330	0.6063712	0.5973726	0.6181275	0.7573903	0.6069551	0.4450850	0.0385894	0.5724264	0.6456554	0.7329583	0.6985082	0.3706848	0.1282843	0.6876985	0.1857892	0.6029830	0.1923665	0.1555312	0.0406457	0.5213168	0.7530108	0.6872277	0.5115573	0.7906728	0.5177300	0.5992729	0.7379772	0.3638250	0.6861882	0.5638597	0.6213877
0.4781574	0.3520373	0.6027786	0.5750957	0.6695946	0.0693327	0.6476443	0.7104977	0.0456314	0.6260872	0.0333176	0.3520569	0.0583536	0.0338381	0.0049405	0.0172304	0.3929425	0.0829770	0.1456425	0.2865740	0.0314969	0.5770665	0.5710523	0.7956039	0.4527974	0.7388575	0.4818441	0.4160616	0.7023128	0.5438775	0.2351548	0.0271759	0.2192231	0.1216998	0.7879316	0.7940047	0.0012734	0.0836718	0.0634137	0.7382297	0.0240637	0.6938622	0.7273773	0.6156287	0.6214749	0.0000000	0.0119275	0.0353052	0.0987290	0.2788358	0.7119142	0.0754672	0.0438766	0.3429789	0.1543714	0.6548505	0.8125119	0.4133691	0.3942667	0.3694672	0.3436995	0.6678271	0.0000000	0.6998308	0.5691596	0.3952553	0.2373534	0.6978823	0.0529973	0.5376859	0.6366434	0.7830601	0.7403381	0.7149222	0.4480173	0.0617307	0.6216666	0.7069954	0.6854444	0.6517363	0.6206375	0.0989561	0.6308652	0.1641804	0.5595191	0.1937339	0.1267689	0.1013476	0.7273147	0.6400619	0.6001225	0.4279882	0.5995460	0.4782318	0.5252784	0.7507647	0.3304004	0.6924206	0.5764997	0.6673805
0.0000000	0.0021348	0.0087711	0.1162896	0.0000000	0.5758576	0.0030672	0.1686435	0.0047746	0.3151132	0.2480880	0.7084254	0.6107398	0.5811245	0.7879158	0.3977956	0.5744859	0.7475163	0.3737141	0.3162151	0.0131805	0.0651755	0.1593433	0.1403989	0.1253433	0.6843127	0.4965028	0.4054475	0.1739975	0.4850721	0.1626403	0.0149280	0.2946218	0.1165340	0.7343616	0.7299440	0.7737388	0.0926587	0.0854914	0.7935063	0.0416474	0.7610133	0.7540215	0.5098139	0.6731900	0.6375537	0.6355194	0.6406583	0.3745996	0.1410303	0.6122945	0.7390584	0.3814072	0.2203565	0.5774019	0.3032526	0.3424369	0.2522944	0.0949719	0.2174088	0.0057041	0.2608824	0.6749328	0.5095282	0.4868692	0.4812623	0.3495544	0.5379231	0.4786007	0.0198208	0.2152293	0.0180392	0.0575250	0.0945085	0.4311483	0.6674455	0.0341670	0.1001874	0.1852668	0.0140547	0.4478489	0.1302038	0.6438828	0.1613486	0.5700641	0.2270497	0.1433327	0.1206001	0.0399355	0.6668844	0.7327579	0.5005797	0.6316568	0.3761482	0.4426547	0.7181745	0.2953991	0.6757504	0.6673508	0.6427374
0.3928200	0.4615970	0.5156206	0.5288288	0.8092860	0.0349642	0.6761153	0.6671548	0.0105726	0.4952233	0.0237435	0.3434942	0.0366378	0.0137898	0.0119791	0.1275994	0.3365328	0.4625114	0.1058322	0.2841119	0.0934481	0.2187940	0.7156965	0.6822067	0.4568416	0.6958409	0.4342440	0.4933503	0.6381598	0.4804543	0.0332518	0.0190157	0.2422771	0.1767239	0.6174425	0.7565141	0.0000000	0.0840572	0.0781221	0.6095548	0.0619946	0.6634968	0.6764991	0.0000000	0.7061358	0.6711494	0.4056772	0.3907292	0.4613142	0.0485745	0.7953303	0.6380732	0.4187343	0.2929412	0.5564404	0.3582012	0.3143616	0.2204420	0.5889521	0.6067385	0.6928023	0.4843755	0.0334865	0.2109966	0.5543600	0.4080792	0.4381529	0.3924255	0.0826399	0.6907724	0.6853866	0.6251144	0.7804511	0.7084960	0.2823290	0.0380762	0.5930783	0.6854111	0.6813349	0.5353099	0.3873516	0.1530529	0.8078197	0.1725321	0.7035231	0.1485065	0.2071791	0.1803613	0.6756065	0.7139846	0.7384865	0.4524287	0.7235724	0.4730925	0.4716014	0.6973652	0.2822341	0.6601941	0.4990970	0.8048275
0.1109766	0.3304053	0.5452906	0.2548037	0.6389196	0.0363676	0.6732697	0.3865181	0.0288245	0.4849885	0.0158297	0.3324073	0.0338853	0.0273021	0.0115099	0.2149199	0.3370685	0.4972450	0.0886448	0.0139318	0.0096073	0.1317268	0.1340414	0.0773154	0.1360720	0.6740151	0.4477758	0.6766533	0.1235409	0.5378491	0.2316350	0.0233894	0.2266201	0.1137262	0.5965368	0.7639033	0.7391894	0.1179606	0.0540734	0.7413916	0.0642572	0.6816620	0.6996732	0.4657912	0.6083190	0.6392871	0.5413703	0.7196847	0.4437443	0.1868286	0.6782935	0.6850924	0.4035352	0.1961035	0.4834081	0.3636340	0.2662169	0.3084762	0.1171447	0.3098337	0.0138246	0.3067508	0.7881305	0.0000000	0.4452131	0.3674238	0.3194327	0.4916579	0.6168383	0.0319095	0.1591327	0.0274236	0.0473063	0.0501951	0.4163301	0.6491468	0.0146231	0.0596378	0.2076499	0.0180770	0.3742730	0.1425509	0.6551212	0.2740619	0.6679949	0.2356650	0.2068191	0.0893977	0.0336344	0.6950881	0.6516958	0.4231202	0.0000000	0.0446398	0.0351602	0.7707115	0.2383847	0.7852598	0.6651374	0.6870882
0.4802696	0.1706279	0.2343710	0.3158016	0.0000000	0.7064733	0.0037164	0.4157497	0.0068444	0.5390799	0.2500777	0.6634600	0.6872910	0.5750799	0.7615704	0.3895793	0.6838418	0.7621119	0.3935154	0.2971652	0.0114290	0.0490389	0.6992929	0.6918973	0.3739049	0.7278176	0.4956007	0.2832607	0.6597481	0.4900886	0.1964406	0.0333046	0.1349883	0.1300453	0.6632915	0.7344107	0.0000000	0.1787874	0.0771805	0.7685637	0.0572730	0.7522895	0.7519922	0.5177142	0.6332640	0.7014595	0.5405055	0.4816835	0.4801759	0.1750662	0.7465188	0.6075516	0.4782947	0.2740936	0.5086433	0.3540458	0.2372678	0.2428786	0.2541866	0.4654297	0.1765104	0.5558426	0.6798843	0.5349885	0.4786579	0.5895253	0.2621882	0.3009683	0.0759502	0.6077723	0.6807021	0.7229841	0.7543538	0.6071145	0.6828147	0.0307358	0.5266384	0.1203814	0.2276025	0.0193288	0.4402085	0.1105556	0.8757980	0.2107543	0.5729542	0.1999644	0.1054071	0.0797283	0.5325676	0.7175512	0.5656877	0.5071064	0.7696260	0.5954331	0.5830836	0.6762912	0.3517270	0.5965977	0.5682028	0.6733154
0.1515604	0.0181434	0.0509776	0.0579736	0.0000000	0.7437761	0.0009670	0.2233600	0.0026849	0.2791609	0.2187520	0.5055349	0.6579043	0.6295230	0.6950517	0.4720254	0.6358937	0.6961985	0.6388747	0.2548411	0.0099451	0.0508700	0.1252484	0.4375652	0.1347445	0.6743130	0.6348159	0.3850230	0.1548985	0.6305875	0.1496120	0.0205573	0.2120233	0.0935373	0.5990064	0.6008621	0.6391497	0.0570927	0.0485256	0.6744115	0.0460081	0.7109223	0.7220351	0.4402427	0.6948110	0.6219166	0.5761703	0.6182539	0.4087545	0.1379617	0.6681610	0.7307219	0.3988524	0.1938547	0.5764344	0.4598371	0.3135479	0.2754893	0.5856609	0.4647947	0.3741467	0.2243630	0.0000000	0.4408123	0.4504202	0.3719578	0.3975228	0.5035244	0.5135309	0.0119605	0.2597824	0.0251873	0.0463737	0.0474996	0.0283995	0.6296029	0.0171912	0.7120774	0.8165071	0.5743063	0.4099025	0.0989290	0.6412701	0.1707381	0.6365171	0.2839729	0.1314582	0.0444504	0.0498706	0.7364532	0.6479345	0.4086688	0.6767627	0.4803399	0.3977091	0.6299124	0.2374597	0.6952825	0.6429162	0.8462383
