Gene1	Gene2	EdgeWeight
G32	G41	0.12244470866054102
G80	G1	0.11605662053746098
G1	G80	0.11430262292232161
G34	G82	0.10883670294853798
G82	G34	0.10512642817809636
G10	G6	0.10345183244180753
G9	G74	0.09935391174773171
G86	G74	0.09656323862637327
G44	G41	0.09623127399249892
G41	G50	0.09570423281099535
G83	G36	0.09554931656358946
G48	G81	0.09499686954664344
G36	G83	0.09497362633635861
G75	G70	0.09450037130803153
G65	G79	0.09390179185575863
G82	G92	0.09339028212744742
G90	G37	0.09320240325238467
G28	G33	0.09071593565672655
G92	G82	0.08903558536999807
G50	G41	0.0873764717312939
G58	G2	0.08730366566009
G70	G75	0.08698970488990096
G29	G81	0.08693798342453625
G52	G69	0.08664909076460393
G7	G4	0.0865412888567205
G69	G40	0.08572797772827556
G71	G95	0.08336507576112843
G73	G22	0.08297042716513343
G34	G36	0.08257814939556238
G75	G79	0.0818551708090809
G57	G79	0.0817343988264082
G44	G37	0.0810873865815472
G10	G12	0.080579814143539
G65	G47	0.08025627837164218
G62	G76	0.07944615393239969
G6	G10	0.079233074117951
G8	G90	0.07894253122027119
G94	G30	0.07891981791895888
G96	G68	0.07761261374652678
G8	G37	0.07698918012443468
G37	G90	0.07614153129754334
G78	G74	0.07566105870365639
G17	G47	0.07533476944058698
G47	G79	0.07512973138706167
G7	G10	0.07450617720931207
G34	G83	0.07445881012444179
G30	G94	0.07425635880994769
G79	G65	0.0740747511115036
G30	G40	0.07395480125068407
G34	G64	0.07378841045898338
G25	G44	0.07339231181155167
G44	G80	0.07252272117644916
G28	G36	0.07220367541125562
G10	G7	0.07153691735549618
G43	G64	0.07153097570777535
G87	G23	0.07151762662724515
G94	G22	0.07141779720426604
G57	G75	0.06949692533122981
G10	G16	0.0694360346668519
G52	G55	0.06942217182982842
G94	G55	0.06928658151731366
G5	G32	0.06904940961192661
G41	G44	0.06879586872980452
G62	G46	0.06855841211847
G87	G72	0.06837720374485907
G47	G17	0.06807720528974821
G33	G82	0.06805273773061658
G81	G48	0.06801250775603922
G34	G28	0.06795954472465071
G33	G83	0.06786602046687788
G76	G62	0.06774169708885369
G36	G34	0.06752002318319708
G58	G74	0.06745076848969134
G82	G33	0.06735406876581454
G2	G24	0.06694324671397023
G75	G65	0.06693643425670438
G62	G37	0.06648937209175655
G18	G72	0.06615672670581196
G4	G7	0.06588992719481908
G45	G71	0.06584047645027977
G78	G9	0.06569766982479157
G33	G28	0.06564287531392103
G22	G32	0.0654519177089006
G78	G69	0.06544937582855677
G20	G47	0.06494725335421063
G37	G44	0.0647587122073395
G16	G10	0.06447430666308851
G7	G77	0.06435097374575814
G12	G10	0.06420980748161853
G28	G34	0.0635567235458447
G32	G25	0.06348872459945944
G20	G68	0.06321647739478126
G24	G68	0.0631848759974322
G94	G40	0.06279092107075081
G32	G44	0.06271442950461613
G73	G32	0.06254300390062623
G56	G54	0.06214341276119311
G69	G22	0.06190812165240162
G16	G12	0.061736648670761854
G54	G56	0.06148522850087928
G38	G68	0.06124577958796149
G2	G58	0.061201950971134345
G59	G68	0.06100266167660144
G62	G81	0.06094675815896106
G77	G23	0.06081958682707807
G61	G92	0.060463204628352495
G65	G17	0.060281676704971816
G94	G54	0.060034050182013646
G36	G28	0.059987696845585185
G34	G33	0.059826362293122534
G57	G47	0.05963987905339747
G75	G17	0.05931372280061063
G66	G64	0.0590765457750132
G24	G2	0.0588036617595851
G32	G50	0.05872105759425111
G57	G65	0.0586493497186342
G34	G92	0.05841187118966108
G30	G69	0.05808232584573805
G48	G16	0.057958955206131334
G95	G71	0.05778514280740242
G69	G32	0.05767431107549108
G5	G22	0.057376723920097364
G87	G43	0.05712463894969466
G61	G64	0.057039554561155295
G75	G57	0.05691944914008149
G77	G7	0.056810125920772746
G71	G63	0.05663943804585614
G94	G32	0.056161332141546755
G32	G22	0.05611801671285679
G28	G83	0.05583926787769849
G36	G61	0.055808023044663514
G18	G43	0.05580292571710146
G33	G34	0.055617182801080994
G75	G47	0.055589189428587045
G38	G61	0.05558697064643057
G79	G75	0.05553940641062907
G88	G81	0.05549966935318451
G52	G78	0.055244161418379546
G8	G2	0.055192653227992154
G91	G11	0.05507616012661885
G55	G94	0.05488748467134782
G57	G17	0.054594832530904205
G65	G75	0.054120134767531906
G41	G24	0.05364704280769109
G40	G69	0.05345021316841562
G10	G4	0.053290056081865766
G50	G3	0.0532822230133769
G28	G72	0.053216831867449875
G6	G85	0.05319380381223124
G47	G65	0.05301312663566696
G68	G96	0.05293728380512519
G54	G95	0.05282349237292711
G69	G52	0.052817428623513
G44	G90	0.05280663174844165
G58	G16	0.052702743369425764
G7	G23	0.05258797033047978
G7	G6	0.05215372684136149
G35	G79	0.052125302607760646
G44	G32	0.051925754715018514
G16	G48	0.05187765337052817
G34	G100	0.0516648841720899
G89	G64	0.051657909205974205
G69	G78	0.051611166948739774
G3	G37	0.05130272748745411
G22	G40	0.05124233728523352
G77	G100	0.05117798938049533
G17	G65	0.05114008409681937
G62	G52	0.05105596915195056
G89	G96	0.05096229612243287
G41	G25	0.050946249093832545
G54	G36	0.0509278122221667
G17	G79	0.05089543125041976
G93	G75	0.050807850249138344
G62	G90	0.050549411390517614
G70	G85	0.04971593544787771
G83	G64	0.049641862242018886
G58	G64	0.04949969425709292
G34	G71	0.04943849081541854
G93	G7	0.049375653598229166
G30	G55	0.04924315385875487
G57	G70	0.048982095740695626
G90	G3	0.04895063136838999
G23	G7	0.04884931348719169
G33	G36	0.048776790418920225
G33	G39	0.048757901205750485
G72	G43	0.04873671497456984
G37	G62	0.04863658372350407
