OutPredict,Inferelator,GRNBoost2,Genie3,PIDC,LEAP,SCODE,SCRIBE,SINCERITIES,PPCOR,Ensemble A,Ensemble B,Ensemble C,Ensemble D
32.383897551503175,21.673094249344306,31.142629299050224,33.212062792995724,20.36594836886203,17.105359301957368,2.1849451978754364,0.9492242580778693,1.0839677056923531,10.5719819849848,34.470534007111105,30.241989725654236,33.25784136318619,33.340547508094204
45.05611428828056,11.738734575391172,22.88957148013337,22.554036710022558,16.0990291276787,21.74651114851936,1.879623439826454,0.9383251386216654,1.0960598636603172,11.17580602567317,21.81448355535094,17.304196561079262,19.248509269005012,22.10083784156559
57.291756962476825,29.617238872661776,52.39145540418632,53.79116164291717,32.21066759853786,25.4020988606484,1.6576817027859856,1.0517243044885853,0.9797839377869905,21.768591575420537,30.668150349308135,35.23405554321328,25.254857608334245,29.72894055113747
17.90486852119393,8.002057461763547,21.036882426547578,19.002007078867823,15.954058629382343,7.49836764889111,1.8222989933780283,1.0917447521667303,0.8397211935942145,7.283514025581112,20.1250895588987,14.536475532838455,18.716691816113375,20.91081573446518
71.4909814901264,40.80119573453653,44.419869671159304,45.49479352184804,21.59873985776059,32.24100769238327,3.985853662002962,1.209937584760601,0.915275117781514,18.459744092547428,60.55180370116674,53.07042299037182,43.95923185726932,50.94350996066119
32.7240655327451,19.792729540516174,33.37541835505331,32.44729003946445,30.622721191184986,15.164046708079296,1.467164794810779,1.0881568779045185,0.9636671552991121,8.980835925567689,35.70828712315641,35.0606251028731,37.06838325384439,36.396833688353546
26.38938601634566,16.144566421120082,30.781755146078726,30.425887618807295,24.502742531974622,15.049642740795381,2.482496042851427,0.9783255204890844,0.838674817281995,8.796812712902346,23.436280154948854,23.617803172342963,24.124143061945727,22.9715842238533
10.795289875108086,9.629401976184,11.582212354889878,11.483038171372346,8.857153546888044,6.425010012342734,1.859195696740836,0.9800961334285613,0.9521624772097069,5.167060096516862,9.390812690775608,9.83198672758223,10.296735588734164,9.58449407653193
46.398858427155275,11.23464178890582,33.797891510835505,30.567619243513864,24.530762686560635,16.998402807373928,1.7792617794829646,0.9997779687264866,0.8676617332470739,7.694166785143792,29.879559305795425,21.945830782397067,25.512156736251377,31.870843968581113
24.27419955146567,9.121067915735857,20.813523603876032,23.44901062447321,12.456872685557917,14.668471053885542,1.9914611550702581,0.9845206039771024,1.0360352110046278,15.415373926632249,17.68296970366334,19.310968973431535,20.532693079654972,18.03137429482143
33.09025181661622,19.337420614011027,19.155068398519695,21.013301946321633,8.88308505343252,16.597344087958998,2.888499242317911,0.9636206966469574,1.1547420295671051,8.118040753389225,26.274010256599716,17.33209004594068,20.51507618717439,29.312823797156646
15.451362730448622,7.570197709144657,13.944917220812505,13.189971091431486,10.649058086155408,5.5518162485907965,1.7850696214184407,1.0802637373634683,0.9354508653070245,4.766900024725094,14.93726559248601,14.451512114557511,14.44397671963407,15.655872212638629
30.610632494952004,15.856140927170202,26.438974848996143,24.78193449151838,18.488243844590354,11.771711701849403,1.431401003163753,1.067189239286467,1.291088427134306,10.912708878636437,24.82040063030965,20.531249377682567,19.038843198846944,20.109495800826902
62.92174906428141,35.272918749114595,20.881339941347626,24.44934652183265,12.795841426363477,21.89156008129063,2.7716638883602407,0.9015439698533794,0.8958005060244766,12.487863759071667,21.637068163047118,20.343384441232956,20.864712384465253,23.433578853779878
19.952610219032653,6.001032226233719,25.701865563018504,24.999743433764543,22.338408344235415,11.091007582662504,1.9000864972114537,0.9617574591837892,0.9810826777333561,12.884256340285905,15.750407060336935,17.311716722007304,20.189470866420542,17.353557583687863
72.08216544374335,20.968039534982594,59.833283969677446,55.49664214874305,60.431217832160335,27.531443388733358,1.7520477465503543,0.9905634683701395,1.1357477138727174,22.577357825244935,42.99649222666639,42.74158786929888,42.347623814517064,44.280053315997236
34.97006692778003,13.171989187197076,30.233637621828418,33.997009032903655,23.22990990220265,21.900571419512243,2.2721544895425003,0.9343919225997243,0.9399958085614043,10.15445804325092,30.68745281445271,23.20264605966441,25.829809750239086,33.104503207935444
54.130852224600744,20.399252097787794,28.27873264936251,29.13119475466363,19.298887769781647,23.41283660734256,2.3794665843440725,1.064464478938126,1.1234460985626535,10.717268187494765,35.38512919751278,27.323884605159115,26.337760126033928,35.23704783800275
56.52500059511452,18.26153463131395,29.17693903093868,34.29796986200998,14.920704370156558,30.869837103415183,4.188465473614252,0.9776920359758271,1.1815222986118141,14.42401553615191,37.05904930682142,38.144511507723955,41.501185412670395,40.30947749642998
30.244643923830424,13.47125570073509,31.707369072704847,32.2504788685139,23.22759177045403,15.618510525685775,2.565887797781675,1.1602203204368386,0.9514291931318687,12.488667958648222,43.3888639492214,40.24605981550294,40.72675366409592,41.04856662871635
