OutPredict,Inferelator,GRNBoost2,Genie3,PIDC,LEAP,SCODE,SCRIBE,SINCERITIES,PPCOR,Ensemble A,Ensemble B,Ensemble C,Ensemble D
32.383897551503175,21.673094249344306,31.142629299050224,33.212062792995724,20.36594836886203,17.105359301957368,2.1849451978754364,0.9492242580778693,1.0839677056923531,10.5719819849848,81.58179955132236,83.4375436371468,84.32282898524433,82.73931056960292
45.05611428828056,11.738734575391172,22.88957148013337,22.554036710022558,16.0990291276787,21.74651114851936,1.879623439826454,0.9383251386216654,1.0960598636603172,11.17580602567317,70.87013470593571,70.30330140713221,70.4785551272406,71.09457294030477
57.291756962476825,29.617238872661776,52.39145540418632,53.79116164291717,32.21066759853786,25.4020988606484,1.6576817027859856,1.0517243044885853,0.9797839377869905,21.768591575420537,84.82189131655514,81.6705022380758,85.70933026712076,89.24202061233389
17.90486852119393,8.002057461763547,21.036882426547578,19.002007078867823,15.954058629382343,7.49836764889111,1.8222989933780283,1.0917447521667303,0.8397211935942145,7.283514025581112,47.55322940526682,47.51024021226919,47.7440678717033,47.81485243653739
71.4909814901264,40.80119573453653,44.419869671159304,45.49479352184804,21.59873985776059,32.24100769238327,3.985853662002962,1.209937584760601,0.915275117781514,18.459744092547428,79.51374149314223,84.05026968208314,80.40364754081986,78.6424761344387
32.7240655327451,19.792729540516174,33.37541835505331,32.44729003946445,30.622721191184986,15.164046708079296,1.467164794810779,1.0881568779045185,0.9636671552991121,8.980835925567689,56.346402727697736,56.088045583123524,55.82146634349992,55.81721711340234
26.38938601634566,16.144566421120082,30.781755146078726,30.425887618807295,24.502742531974622,15.049642740795381,2.482496042851427,0.9783255204890844,0.838674817281995,8.796812712902346,54.87737032670261,53.508316412386534,53.95741224991622,55.104796084277865
10.795289875108086,9.629401976184,11.582212354889878,11.483038171372346,8.857153546888044,6.425010012342734,1.859195696740836,0.9800961334285613,0.9521624772097069,5.167060096516862,20.32564302364431,20.355721328099385,20.439644578162888,20.389703459666418
46.398858427155275,11.23464178890582,33.797891510835505,30.567619243513864,24.530762686560635,16.998402807373928,1.7792617794829646,0.9997779687264866,0.8676617332470739,7.694166785143792,74.0226246988398,74.40475250382444,74.76487107816882,74.76883645448889
24.27419955146567,9.121067915735857,20.813523603876032,23.44901062447321,12.456872685557917,14.668471053885542,1.9914611550702581,0.9845206039771024,1.0360352110046278,15.415373926632249,70.58528082871348,69.43677734454909,69.34788986151572,71.11368176877846
33.09025181661622,19.337420614011027,19.155068398519695,21.013301946321633,8.88308505343252,16.597344087958998,2.888499242317911,0.9636206966469574,1.1547420295671051,8.118040753389225,54.815413931452746,55.390007520231656,55.35567186558728,55.42493947860016
15.451362730448622,7.570197709144657,13.944917220812505,13.189971091431486,10.649058086155408,5.5518162485907965,1.7850696214184407,1.0802637373634683,0.9354508653070245,4.766900024725094,28.10006974487869,27.937939115008888,28.026146223813623,28.243935931876486
30.610632494952004,15.856140927170202,26.438974848996143,24.78193449151838,18.488243844590354,11.771711701849403,1.431401003163753,1.067189239286467,1.291088427134306,10.912708878636437,42.36658144024147,44.3764964818159,43.40573957724298,42.12253171061628
62.92174906428141,35.272918749114595,20.881339941347626,24.44934652183265,12.795841426363477,21.89156008129063,2.7716638883602407,0.9015439698533794,0.8958005060244766,12.487863759071667,79.72271970976908,79.74805636784153,80.14593951326506,80.35426553901502
19.952610219032653,6.001032226233719,25.701865563018504,24.999743433764543,22.338408344235415,11.091007582662504,1.9000864972114537,0.9617574591837892,0.9810826777333561,12.884256340285905,48.86387242450292,48.39345796959406,47.92351478926344,48.87494078017245
72.08216544374335,20.968039534982594,59.833283969677446,55.49664214874305,60.431217832160335,27.531443388733358,1.7520477465503543,0.9905634683701395,1.1357477138727174,22.577357825244935,104.4459808140774,108.54430716191251,115.92067432121064,113.63028247281751
34.97006692778003,13.171989187197076,30.233637621828418,33.997009032903655,23.22990990220265,21.900571419512243,2.2721544895425003,0.9343919225997243,0.9399958085614043,10.15445804325092,72.2983513324368,73.4182922827961,76.17749216014937,75.70618202835664
54.130852224600744,20.399252097787794,28.27873264936251,29.13119475466363,19.298887769781647,23.41283660734256,2.3794665843440725,1.064464478938126,1.1234460985626535,10.717268187494765,61.379369093202634,65.4365355758256,67.3568728477868,64.80022835947132
56.52500059511452,18.26153463131395,29.17693903093868,34.29796986200998,14.920704370156558,30.869837103415183,4.188465473614252,0.9776920359758271,1.1815222986118141,14.42401553615191,111.56031388973965,111.55993316963045,111.21080727968038,111.40547273071807
30.244643923830424,13.47125570073509,31.707369072704847,32.2504788685139,23.22759177045403,15.618510525685775,2.565887797781675,1.1602203204368386,0.9514291931318687,12.488667958648222,72.4404450998435,71.4425578483283,70.73431743966897,71.7783054561401
