Parent	Type	Child	Weight	Probability	Score
G1	-	G1	-0.000019	0.499500	-0.000030
G2	-	G1	-0.000065	0.499952	-0.000105
G3	+	G1	0.000610	0.412606	0.000814
G4	-	G1	-0.000217	0.461803	-0.000324
G5	-	G1	-0.002699	0.463266	-0.004044
G6	+	G1	0.000150	0.412452	0.000201
G7	+	G1	0.000927	0.418685	0.001256
G8	+	G1	0.000313	0.439955	0.000446
G9	-	G1	-0.000104	0.498813	-0.000168
G10	-	G1	-0.000091	0.420845	-0.000124
G11	+	G1	0.000292	0.414656	0.000391
G12	-	G1	-0.001575	0.453121	-0.002308
G13	+	G1	0.000391	0.414023	0.000524
G14	+	G1	0.000955	0.379865	0.001173
G15	+	G1	0.000196	0.405200	0.000257
G16	-	G1	-0.000652	0.415326	-0.000875
G17	+	G1	0.001419	0.420183	0.001928
G18	+	G1	0.001465	0.404786	0.001917
G19	+	G1	0.001380	0.422172	0.001884
G20	-	G1	-0.000716	0.374183	-0.000866
G21	+	G1	0.000781	0.399754	0.001010
G22	-	G1	-0.000045	0.344681	-0.000050
G23	-	G1	-0.000134	0.395629	-0.000171
G24	-	G1	-0.002475	0.376032	-0.003010
G25	-	G1	-0.000090	0.473220	-0.000138
G26	+	G1	0.002260	0.448058	0.003274
G27	+	G1	0.000094	0.375422	0.000114
G28	+	G1	0.000003	0.443331	0.000004
G29	+	G1	0.001221	0.404834	0.001598
G30	+	G1	0.000167	0.285819	0.000154
G31	-	G1	-0.000440	0.464559	-0.000660
G32	-	G1	-0.000247	0.401570	-0.000320
G33	+	G1	0.001551	0.413653	0.002075
G34	-	G1	-0.000218	0.412949	-0.000291
G35	+	G1	0.001085	0.407289	0.001429
G36	+	G1	0.000476	0.424656	0.000654
G37	+	G1	0.000179	0.388836	0.000225
G38	+	G1	0.000600	0.414129	0.000804
G39	+	G1	0.001375	0.413039	0.001837
G40	-	G1	-0.000256	0.486330	-0.000402
G41	+	G1	0.001443	0.490283	0.002288
G42	+	G1	0.000375	0.416790	0.000505
G43	+	G1	0.001097	0.485598	0.001723
G44	+	G1	0.001378	0.428832	0.001911
G45	-	G1	-0.001588	0.413910	-0.002125
G46	-	G1	-0.000643	0.437611	-0.000910
G47	+	G1	0.000777	0.433645	0.001090
G48	+	G1	0.000670	0.484121	0.001049
G49	+	G1	0.000141	0.415856	0.000190
G50	+	G1	0.000644	0.367955	0.000766
G51	-	G1	-0.000439	0.336736	-0.000478
G52	-	G1	-0.000116	0.414149	-0.000155
G53	+	G1	0.001026	0.304365	0.001010
G54	+	G1	0.001332	0.325305	0.001401
G55	+	G1	0.001465	0.396349	0.001878
G56	+	G1	0.000736	0.492962	0.001174
G57	+	G1	0.000675	0.416794	0.000909
G58	+	G1	0.000671	0.424852	0.000922
G59	+	G1	0.000770	0.412465	0.001027
G60	+	G1	0.000391	0.411452	0.000521
G61	+	G1	0.000684	0.354533	0.000785
G62	+	G1	0.000735	0.411803	0.000979
G63	-	G1	-0.000306	0.498017	-0.000493
G64	-	G1	-0.000129	0.438477	-0.000184
G65	+	G1	0.000897	0.377781	0.001096
G66	+	G1	0.000418	0.408198	0.000551
G67	+	G1	0.000314	0.423567	0.000430
G68	+	G1	0.000284	0.417742	0.000384
G69	+	G1	0.000431	0.334079	0.000466
G70	-	G1	-0.000207	0.381962	-0.000255
G71	+	G1	0.000405	0.417200	0.000546
G72	+	G1	0.000143	0.499758	0.000231
G73	-	G1	-0.001185	0.403275	-0.001545
G74	+	G1	0.000305	0.390739	0.000386
G75	+	G1	0.000456	0.416869	0.000615
G76	-	G1	-0.000157	0.489564	-0.000248
G77	+	G1	0.000206	0.382901	0.000255
G78	-	G1	-0.000080	0.491167	-0.000127
G79	+	G1	0.000022	0.409457	0.000029
G80	-	G1	-0.000924	0.385812	-0.001153
G81	+	G1	0.002224	0.383553	0.002759
G82	-	G1	-0.000526	0.382574	-0.000651
G83	+	G1	0.000145	0.425555	0.000200
G84	-	G1	-0.001165	0.454798	-0.001714
G85	+	G1	0.001208	0.341520	0.001335
G86	-	G1	-0.000167	0.435721	-0.000235
G87	+	G1	0.001061	0.445960	0.001530
G88	+	G1	0.000505	0.409674	0.000668
G89	+	G1	0.000050	0.412652	0.000067
G90	+	G1	0.001055	0.462318	0.001577
G91	+	G1	0.001120	0.468962	0.001699
G92	-	G1	-0.001058	0.388967	-0.001330
G93	+	G1	0.000112	0.423096	0.000153
G94	-	G1	-0.001010	0.391840	-0.001279
G95	-	G1	-0.000812	0.384357	-0.001009
G96	+	G1	0.000623	0.414590	0.000835
G97	+	G1	0.000349	0.437728	0.000494
G98	+	G1	0.001081	0.305510	0.001068
G99	-	G1	-0.000981	0.429278	-0.001362
G100	-	G1	-0.000032	0.361522	-0.000037
G1	-	G2	-0.000052	0.499500	-0.000084
G2	-	G2	-0.000019	0.499952	-0.000030
G3	+	G2	0.000080	0.412185	0.000107
G4	+	G2	0.000792	0.461838	0.001182
G5	+	G2	0.000119	0.462728	0.000178
G6	+	G2	0.000212	0.412368	0.000282
G7	+	G2	0.000057	0.418309	0.000076
G8	+	G2	0.000273	0.439880	0.000389
G9	+	G2	0.000146	0.498813	0.000236
G10	-	G2	-0.000003	0.420709	-0.000004
G11	+	G2	0.000119	0.414477	0.000160
G12	+	G2	0.000632	0.452956	0.000926
G13	-	G2	-0.000070	0.413758	-0.000094
G14	+	G2	0.000283	0.379135	0.000347
G15	-	G2	-0.000024	0.405020	-0.000032
G16	+	G2	0.000348	0.414980	0.000467
G17	+	G2	0.000266	0.419107	0.000360
G18	-	G2	-0.000044	0.403029	-0.000057
G19	-	G2	-0.000020	0.420560	-0.000027
G20	+	G2	0.000255	0.373962	0.000308
G21	-	G2	-0.000215	0.399330	-0.000277
G22	+	G2	0.000284	0.344636	0.000317
G23	+	G2	0.000253	0.395534	0.000323
G24	+	G2	0.000351	0.375303	0.000426
G25	-	G2	-0.000103	0.473211	-0.000157
G26	+	G2	0.000431	0.447410	0.000624
G27	+	G2	0.000033	0.375300	0.000041
G28	+	G2	0.000068	0.443243	0.000097
G29	-	G2	-0.000069	0.404540	-0.000090
G30	+	G2	0.000399	0.285830	0.000369
G31	+	G2	0.000485	0.464538	0.000729
G32	+	G2	0.000148	0.401363	0.000192
G33	-	G2	-0.000572	0.413301	-0.000764
G34	+	G2	0.000039	0.412787	0.000052
G35	-	G2	-0.000017	0.406194	-0.000022
G36	+	G2	0.000151	0.424336	0.000207
G37	-	G2	-0.000064	0.388769	-0.000081
G38	-	G2	-0.000225	0.413830	-0.000301
G39	-	G2	-0.000194	0.412186	-0.000258
G40	-	G2	-0.000332	0.486328	-0.000522
G41	+	G2	0.000004	0.490147	0.000006
G42	+	G2	0.000245	0.416619	0.000331
G43	-	G2	-0.000121	0.485518	-0.000190
G44	+	G2	0.000166	0.428474	0.000230
G45	-	G2	-0.000686	0.413672	-0.000917
G46	-	G2	-0.000095	0.437397	-0.000134
G47	-	G2	-0.000014	0.433497	-0.000020
G48	-	G2	-0.000212	0.484089	-0.000332
G49	+	G2	0.000271	0.415772	0.000364
G50	+	G2	0.000127	0.367559	0.000151
G51	-	G2	-0.000150	0.336650	-0.000163
G52	+	G2	0.000168	0.414133	0.000226
G53	+	G2	0.000369	0.303836	0.000363
G54	+	G2	0.000390	0.324327	0.000409
G55	-	G2	-0.000000	0.395326	-0.000001
G56	-	G2	-0.000190	0.492931	-0.000302
G57	+	G2	0.000175	0.416354	0.000236
G58	+	G2	0.000179	0.424388	0.000246
G59	+	G2	0.000404	0.412141	0.000539
G60	+	G2	0.000205	0.411253	0.000273
G61	-	G2	-0.000273	0.354178	-0.000313
G62	-	G2	-0.000023	0.411441	-0.000030
G63	-	G2	-0.000048	0.498011	-0.000078
G64	+	G2	0.000150	0.438451	0.000213
G65	+	G2	0.000036	0.377047	0.000044
G66	+	G2	0.000048	0.407939	0.000063
G67	-	G2	-0.000108	0.423374	-0.000148
G68	+	G2	0.000156	0.417573	0.000210
G69	+	G2	0.000293	0.333890	0.000317
G70	+	G2	0.000275	0.381893	0.000340
G71	-	G2	-0.000281	0.416983	-0.000379
G72	-	G2	-0.000028	0.499757	-0.000045
G73	+	G2	0.000129	0.402598	0.000167
G74	+	G2	0.000240	0.390598	0.000303
G75	-	G2	-0.000127	0.416682	-0.000171
G76	-	G2	-0.000125	0.489557	-0.000199
G77	-	G2	-0.000100	0.382726	-0.000124
G78	-	G2	-0.000071	0.491163	-0.000112
G79	-	G2	-0.000125	0.409391	-0.000165
G80	+	G2	0.000366	0.385567	0.000457
G81	-	G2	-0.000350	0.382904	-0.000433
G82	-	G2	-0.000050	0.382353	-0.000062
G83	+	G2	0.000178	0.425428	0.000245
G84	-	G2	-0.000194	0.454586	-0.000285
G85	+	G2	0.000210	0.341127	0.000231
G86	+	G2	0.000245	0.435693	0.000346
G87	-	G2	-0.000012	0.445678	-0.000017
G88	-	G2	-0.000236	0.409575	-0.000313
G89	+	G2	0.000205	0.412568	0.000274
G90	-	G2	-0.000549	0.462176	-0.000821
G91	-	G2	-0.000270	0.468833	-0.000409
G92	+	G2	0.000251	0.388629	0.000315
G93	+	G2	0.000070	0.422950	0.000096
G94	+	G2	0.000402	0.391552	0.000508
G95	-	G2	-0.000177	0.384146	-0.000220
G96	+	G2	0.000042	0.414159	0.000056
G97	+	G2	0.000482	0.437719	0.000683
G98	-	G2	-0.000125	0.305261	-0.000123
G99	+	G2	0.000205	0.429132	0.000285
G100	+	G2	0.000120	0.361491	0.000140
G1	-	G3	-0.001811	0.499626	-0.002927
G2	+	G3	0.000454	0.499960	0.000734
G3	+	G3	0.086385	0.956853	0.267295
G4	+	G3	0.015560	0.473029	0.023801
G5	+	G3	0.010718	0.469637	0.016277
G6	+	G3	0.029721	0.535544	0.051471
G7	+	G3	0.015392	0.451042	0.022450
G8	-	G3	-0.006025	0.451768	-0.008802
G9	-	G3	-0.001590	0.498954	-0.002565
G10	+	G3	0.003066	0.439395	0.004357
G11	+	G3	0.040446	0.637458	0.083375
G12	+	G3	0.003571	0.456379	0.005269
G13	+	G3	0.102008	0.984639	0.324801
G14	+	G3	0.037229	0.573263	0.069014
G15	+	G3	0.071830	0.892392	0.207284
G16	+	G3	0.013265	0.453121	0.019437
G17	+	G3	0.000074	0.430831	0.000103
G18	+	G3	0.052539	0.743902	0.126387
G19	+	G3	0.029348	0.555910	0.052758
G20	-	G3	-0.028943	0.468907	-0.043886
G21	-	G3	-0.001563	0.412761	-0.002086
G22	+	G3	0.043375	0.595655	0.083549
G23	+	G3	0.021856	0.477043	0.033716
G24	+	G3	0.006312	0.384178	0.007842
G25	+	G3	0.002346	0.474890	0.003602
G26	+	G3	0.007046	0.454524	0.010356
G27	+	G3	0.034845	0.548616	0.061818
G28	+	G3	0.022512	0.500854	0.036461
G29	-	G3	-0.007230	0.414079	-0.009681
G30	+	G3	0.006996	0.301032	0.006810
G31	-	G3	-0.000582	0.466450	-0.000878
G32	+	G3	0.031013	0.545904	0.054747
G33	+	G3	0.024031	0.457630	0.035562
G34	+	G3	0.023923	0.505623	0.039115
G35	+	G3	0.041966	0.657226	0.089190
G36	+	G3	0.040867	0.659121	0.087105
G37	+	G3	0.037843	0.531556	0.065048
G38	+	G3	0.049861	0.694498	0.111979
G39	+	G3	0.012938	0.440198	0.018418
G40	+	G3	0.001281	0.487004	0.002017
G41	+	G3	0.005006	0.491899	0.007963
G42	+	G3	0.029093	0.542087	0.050999
G43	+	G3	0.007559	0.488423	0.011938
G44	+	G3	0.044051	0.551835	0.078609
G45	-	G3	-0.004628	0.418494	-0.006263
G46	+	G3	0.088378	0.872792	0.249437
G47	+	G3	0.034772	0.523156	0.058825
G48	+	G3	0.011755	0.490425	0.018643
G49	+	G3	0.030558	0.548840	0.054234
G50	-	G3	-0.012261	0.407740	-0.016166
G51	+	G3	0.021261	0.387052	0.026610
G52	+	G3	0.020281	0.440322	0.028878
G53	-	G3	-0.004055	0.314730	-0.004127
G54	-	G3	-0.028036	0.441988	-0.040071
G55	+	G3	0.030724	0.503864	0.050060
G56	+	G3	0.002232	0.493320	0.003560
G57	+	G3	0.027566	0.534074	0.047608
G58	+	G3	0.023590	0.520902	0.039737
G59	-	G3	-0.002542	0.425974	-0.003501
G60	+	G3	0.021207	0.486476	0.033361
G61	+	G3	0.031651	0.494668	0.050630
G62	+	G3	0.033405	0.541678	0.058514
G63	+	G3	0.011440	0.502706	0.018597
G64	+	G3	0.021695	0.477290	0.033484
G65	+	G3	0.069015	0.859396	0.191797
G66	+	G3	0.029067	0.541313	0.050880
G67	+	G3	0.044704	0.685668	0.099120
G68	+	G3	0.014087	0.462739	0.021080
G69	+	G3	0.034333	0.497668	0.055252
G70	+	G3	0.085756	0.873358	0.242193
G71	+	G3	0.071312	0.901973	0.208000
G72	+	G3	0.000214	0.499763	0.000345
G73	-	G3	-0.002627	0.412278	-0.003502
G74	-	G3	-0.021157	0.453463	-0.031025
G75	+	G3	0.013229	0.449224	0.019218
G76	-	G3	-0.005669	0.491618	-0.009013
G77	+	G3	0.106270	0.986342	0.338958
G78	+	G3	0.004649	0.492387	0.007403
G79	-	G3	-0.003540	0.423238	-0.004845
G80	+	G3	0.018744	0.424241	0.025715
G81	+	G3	0.042936	0.502309	0.069743
G82	+	G3	0.037964	0.558864	0.068610
G83	+	G3	0.048038	0.728584	0.113180
G84	-	G3	-0.014374	0.470439	-0.021867
G85	+	G3	0.004081	0.348095	0.004594
G86	-	G3	-0.013108	0.451034	-0.019118
G87	+	G3	0.001937	0.452051	0.002832
G88	+	G3	0.016661	0.442737	0.023853
G89	+	G3	0.016013	0.456004	0.023613
G90	+	G3	0.001832	0.466838	0.002765
G91	+	G3	0.021035	0.492269	0.033485
G92	+	G3	0.036108	0.509043	0.059438
G93	+	G3	0.075577	0.917820	0.224313
G94	+	G3	0.012005	0.411008	0.015956
G95	+	G3	0.007021	0.396579	0.009004
