Gene1	Gene2	EdgeWeight
G99	G4	9999
G74	G4	9998
G44	G4	9997
G93	G4	9996
G76	G4	9995
G76	G3	9994
G93	G3	9993
G44	G3	9992
G74	G5	9991
G99	G5	9990
G68	G1	9989
G99	G3	9988
G68	G2	9987
G44	G5	9986
G59	G3	9985
G74	G3	9984
G59	G2	9983
G93	G5	9982
G95	G2	9981
G76	G5	9980
G76	G2	9979
G95	G1	9978
G93	G2	9977
G59	G4	9976
G44	G2	9975
G68	G3	9974
G99	G2	9973
G59	G1	9972
G95	G3	9971
G74	G2	9970
G16	G1	9969
G99	G6	9968
G74	G6	9967
G44	G6	9966
G93	G6	9965
G76	G1	9964
G59	G5	9963
G84	G1	9962
G76	G6	9961
G93	G1	9960
G68	G4	9959
G95	G4	9958
G16	G2	9957
G44	G1	9956
G74	G7	9955
G99	G1	9954
G99	G7	9953
G74	G1	9952
G44	G7	9951
G84	G2	9950
G93	G7	9949
G59	G6	9948
G76	G7	9947
G95	G5	9946
G16	G3	9945
G33	G1	9944
G21	G90	9943
G68	G5	9942
G94	G1	9941
G6	G1	9940
G84	G3	9939
G1	G1	9938
G74	G8	9937
G2	G9	9936
G15	G90	9935
G54	G9	9934
G99	G8	9933
G9	G9	9932
G35	G47	9931
G14	G1	9930
G70	G90	9929
G40	G1	9928
G83	G90	9927
G26	G9	9926
G4	G1	9925
G44	G8	9924
G98	G90	9923
G26	G54	9922
G33	G2	9921
G76	G8	9920
G85	G9	9919
G32	G90	9918
G47	G9	9917
G89	G9	9916
G86	G9	9915
G8	G54	9914
G59	G7	9913
G23	G47	9912
G95	G6	9911
G100	G1	9910
G64	G1	9909
G10	G9	9908
G92	G1	9907
G12	G9	9906
G30	G9	9905
G78	G9	9904
G93	G8	9903
G31	G47	9902
G79	G90	9901
G88	G90	9900
G45	G47	9899
G18	G47	9898
G34	G90	9897
G88	G47	9896
G30	G38	9895
G9	G38	9894
G72	G90	9893
G38	G9	9892
G82	G9	9891
G29	G47	9890
G32	G38	9889
G27	G47	9888
G79	G9	9887
G37	G98	9886
G84	G90	9885
G13	G89	9884
G16	G4	9883
G30	G90	9882
G3	G1	9881
G69	G41	9880
G62	G2	9879
G97	G9	9878
G32	G89	9877
G5	G90	9876
G67	G90	9875
G36	G9	9874
G89	G54	9873
G94	G2	9872
G60	G41	9871
G98	G98	9870
G17	G97	9869
G57	G9	9868
G60	G47	9867
G8	G23	9866
G6	G2	9865
G57	G47	9864
G52	G9	9863
G82	G47	9862
G64	G63	9861
G62	G1	9860
G21	G22	9859
G9	G54	9858
G25	G63	9857
G7	G54	9856
G65	G41	9855
G97	G47	9854
G58	G47	9853
G80	G9	9852
G34	G47	9851
G70	G47	9850
G49	G54	9849
G68	G6	9848
G22	G9	9847
G50	G47	9846
G84	G4	9845
G11	G38	9844
G10	G38	9843
G19	G41	9842
G61	G9	9841
G96	G1	9840
G9	G86	9839
G5	G54	9838
G52	G47	9837
G67	G41	9836
G15	G9	9835
G50	G9	9834
G22	G47	9833
G96	G90	9832
G43	G41	9831
G39	G9	9830
G36	G41	9829
G66	G41	9828
G66	G54	9827
G69	G91	9826
G53	G45	9825
G63	G9	9824
G90	G47	9823
G85	G47	9822
G54	G54	9821
G24	G91	9820
G55	G47	9819
G30	G47	9818
G81	G90	9817
G11	G100	9816
G26	G41	9815
G12	G90	9814
G48	G54	9813
G17	G89	9812
G94	G64	9811
G22	G90	9810
G19	G9	9809
G47	G54	9808
G97	G54	9807
G75	G54	9806
G91	G91	9805
G42	G90	9804
G12	G47	9803
G39	G90	9802
G40	G31	9801
G96	G22	9800
G80	G86	9799
G22	G41	9798
G48	G47	9797
G13	G41	9796
G41	G41	9795
G86	G47	9794
G39	G47	9793
G51	G41	9792
G32	G58	9791
G32	G31	9790
G89	G47	9789
G88	G9	9788
G21	G98	9787
G13	G47	9786
G86	G41	9785
G21	G7	9784
G66	G90	9783
G85	G54	9782
G46	G90	9781
G36	G90	9780
G40	G39	9779
G49	G41	9778
G53	G90	9777
G40	G2	9776
G61	G47	9775
G70	G41	9774
G29	G41	9773
G52	G54	9772
G88	G41	9771
G58	G9	9770
G33	G3	9769
G37	G47	9768
G15	G63	9767
G11	G9	9766
G48	G9	9765
G88	G98	9764
G81	G47	9763
G51	G25	9762
G54	G90	9761
G79	G63	9760
G86	G54	9759
G33	G90	9758
G28	G54	9757
G19	G47	9756
G13	G97	9755
G91	G41	9754
G82	G54	9753
G23	G54	9752
G77	G47	9751
G88	G7	9750
G56	G47	9749
G90	G90	9748
G3	G90	9747
G72	G60	9746
G94	G41	9745
G37	G41	9744
G65	G90	9743
G49	G45	9742
G31	G9	9741
G43	G91	9740
G82	G39	9739
G64	G2	9738
G13	G70	9737
G52	G90	9736
G38	G30	9735
G16	G90	9734
G77	G17	9733
G31	G54	9732
G53	G97	9731
G34	G9	9730
G57	G41	9729
G30	G54	9728
G97	G90	9727
G13	G7	9726
G23	G23	9725
G27	G90	9724
G98	G19	9723
G7	G88	9722
G55	G9	9721
G52	G41	9720
G55	G90	9719
G42	G98	9718
G73	G17	9717
G71	G1	9716
G55	G98	9715
G98	G47	9714
G51	G98	9713
G56	G91	9712
G23	G9	9711
G39	G46	9710
G61	G90	9709
G46	G47	9708
G96	G25	9707
G69	G45	9706
G69	G1	9705
G28	G9	9704
G8	G87	9703
G78	G86	9702
G64	G87	9701
G77	G85	9700
G29	G9	9699
G55	G41	9698
